date,code,open,high,low,close,preclose,volume,amount,adjustflag,turnover,tradestatus,pctChg,isST
2024-01-24,sh.600000,5.93600064,6.01645848,5.9002416,5.99857896,5.91812112,53746498,358343156.55,2,0.1831,1,1.3595,0
2024-01-25,sh.600000,6.01645848,6.0790368,5.9896392,6.05221752,5.99857896,50256871,339203853.25,2,0.1712,1,0.8942,0
2024-01-26,sh.600000,6.06115728,6.17737416,6.034338,6.14161512,6.05221752,70997933,485347720.86,2,0.2419,1,1.4771,0
2024-01-29,sh.600000,6.13267536,6.23101272,6.1237356,6.1684344,6.14161512,55269921,381908899.02,2,0.1883,1,0.4367,0
2024-01-30,sh.600000,6.1684344,6.2131332,6.09691632,6.10585608,6.1684344,40737046,280193765.6,2,0.1388,1,-1.0145,0
2024-01-31,sh.600000,6.08797656,6.15055488,6.02539824,6.10585608,6.10585608,45661999,311141441.37,2,0.1556,1,0.0,0
2024-02-01,sh.600000,6.10585608,6.15055488,6.06115728,6.0790368,6.10585608,44252421,302115559.82,2,0.1508,1,-0.4392,0
2024-02-02,sh.600000,6.09691632,6.18631392,6.00751872,6.11479584,6.0790368,59482913,407459709.56,2,0.2027,1,0.5882,0
2024-02-05,sh.600000,6.11479584,6.18631392,6.04327776,6.15949464,6.11479584,82713695,566786780.1,2,0.2818,1,0.731,0
2024-02-06,sh.600000,6.15949464,6.257832,6.13267536,6.257832,6.15949464,71683218,498307470.73,2,0.2442,1,1.5965,0
2024-02-07,sh.600000,6.27571152,6.28465128,6.1237356,6.20419344,6.257832,83731296,580014440.67,2,0.2853,1,-0.8571,0
2024-02-08,sh.600000,6.2131332,6.23101272,6.09691632,6.22207296,6.20419344,67164744,463209887.72,2,0.2288,1,0.2882,0
2024-02-19,sh.600000,6.23995248,6.37404888,6.2131332,6.36510912,6.22207296,57869788,407648425.03,2,0.1972,1,2.2989,0
2024-02-20,sh.600000,6.37404888,6.3919284,6.31147056,6.3472296,6.36510912,32408954,230505757.0,2,0.1104,1,-0.2809,0
2024-02-21,sh.600000,6.35616936,6.54390432,6.33828984,6.47238624,6.3472296,58809554,426038720.01,2,0.2004,1,1.9718,0
2024-02-22,sh.600000,6.47238624,6.49920552,6.41874768,6.44556696,6.47238624,33665209,242967428.02,2,0.1147,1,-0.4144,0
2024-02-23,sh.600000,6.44556696,6.55284408,6.4366272,6.50814528,6.44556696,37939600,276331223.8,2,0.1293,1,0.9709,0
2024-02-26,sh.600000,6.49026576,6.50814528,6.33828984,6.3472296,6.50814528,42483070,304097863.96,2,0.1447,1,-2.4725,0
2024-02-27,sh.600000,6.32041032,6.3919284,6.31147056,6.38298864,6.3472296,24862246,176742731.7,2,0.0847,1,0.5634,0
2024-02-28,sh.600000,6.36510912,6.40086816,6.32935008,6.3472296,6.38298864,35826714,255229185.7,2,0.1221,1,-0.5602,0
2024-02-29,sh.600000,6.35616936,6.40980792,6.33828984,6.3919284,6.3472296,34288217,244498953.23,2,0.1168,1,0.7042,0
2024-03-01,sh.600000,6.37404888,6.40086816,6.3472296,6.35616936,6.3919284,29431801,209474047.73,2,0.1003,1,-0.5594,0
2024-03-04,sh.600000,6.36510912,6.36510912,6.3025308,6.32041032,6.35616936,27855963,197157049.95,2,0.0949,1,-0.5626,0
2024-03-05,sh.600000,6.3025308,6.41874768,6.29359104,6.40086816,6.32041032,41756232,297676104.18,2,0.1423,1,1.273,0
2024-03-06,sh.600000,6.40980792,6.45450672,6.36510912,6.36510912,6.40086816,25918749,185847810.33,2,0.0883,1,-0.5587,0
2024-03-07,sh.600000,6.36510912,6.4366272,6.35616936,6.38298864,6.36510912,24690348,176664368.68,2,0.0841,1,0.2809,0
2024-03-08,sh.600000,6.36510912,6.40980792,6.35616936,6.36510912,6.38298864,19861794,141724066.3,2,0.0677,1,-0.2801,0
2024-03-11,sh.600000,6.37404888,6.40980792,6.31147056,6.35616936,6.36510912,26195498,185957986.47,2,0.0892,1,-0.1404,0
2024-03-12,sh.600000,6.35616936,6.3919284,6.32935008,6.3472296,6.35616936,29030476,206425806.43,2,0.0989,1,-0.1406,0
2024-03-13,sh.600000,6.36510912,6.36510912,6.28465128,6.29359104,6.3472296,25948461,183084895.29,2,0.0884,1,-0.8451,0
2024-03-14,sh.600000,6.29359104,6.33828984,6.28465128,6.29359104,6.29359104,18703556,131973016.08,2,0.0637,1,0.0,0
2024-03-15,sh.600000,6.29359104,6.33828984,6.28465128,6.33828984,6.29359104,29599544,208970012.26,2,0.1008,1,0.7102,0
2024-03-18,sh.600000,6.31147056,6.37404888,6.31147056,6.33828984,6.33828984,26558472,188382260.48,2,0.0905,1,0.0,0
2024-03-19,sh.600000,6.32935008,6.32935008,6.26677176,6.26677176,6.33828984,22848715,160809197.78,2,0.0778,1,-1.1283,0
2024-03-20,sh.600000,6.26677176,6.31147056,6.23995248,6.28465128,6.26677176,19542993,137292231.62,2,0.0666,1,0.2853,0
2024-03-21,sh.600000,6.31147056,6.37404888,6.28465128,6.3472296,6.28465128,41924870,297257990.39,2,0.1428,1,0.9957,0
2024-03-22,sh.600000,6.32935008,6.36510912,6.22207296,6.29359104,6.3472296,35960453,252638801.75,2,0.1225,1,-0.8451,0
2024-03-25,sh.600000,6.31147056,6.33828984,6.26677176,6.31147056,6.29359104,24439536,172644826.72,2,0.0833,1,0.2841,0
2024-03-26,sh.600000,6.33828984,6.3919284,6.32041032,6.3919284,6.31147056,35111522,250044910.26,2,0.1196,1,1.2748,0
2024-03-27,sh.600000,6.38298864,6.46344648,6.35616936,6.40980792,6.3919284,41943066,301380699.61,2,0.1429,1,0.2797,0
2024-03-28,sh.600000,6.42768744,6.4366272,6.35616936,6.40980792,6.40980792,34535966,246970623.06,2,0.1177,1,0.0,0
2024-03-29,sh.600000,6.37404888,6.42768744,6.35616936,6.37404888,6.40980792,18138885,129562450.79,2,0.0618,1,-0.5579,0
2024-04-01,sh.600000,6.3919284,6.47238624,6.38298864,6.46344648,6.37404888,36028832,259657243.84,2,0.1227,1,1.4025,0
2024-04-02,sh.600000,6.47238624,6.53496456,6.45450672,6.49920552,6.46344648,35095170,255236209.73,2,0.1196,1,0.5533,0
2024-04-03,sh.600000,6.46344648,6.50814528,6.42768744,6.46344648,6.49920552,25254107,182860243.77,2,0.086,1,-0.5502,0
2024-04-08,sh.600000,6.46344648,6.54390432,6.42768744,6.50814528,6.46344648,32764493,238582732.19,2,0.1116,1,0.6916,0
2024-04-09,sh.600000,6.51708504,6.54390432,6.481326,6.49026576,6.50814528,20335543,147972234.27,2,0.0693,1,-0.2747,0
2024-04-10,sh.600000,6.49026576,6.55284408,6.46344648,6.49920552,6.49026576,22436726,163551937.26,2,0.0764,1,0.1377,0
2024-04-11,sh.600000,6.46344648,6.50814528,6.42768744,6.47238624,6.49920552,25364241,183441391.9,2,0.0864,1,-0.4127,0
2024-04-12,sh.600000,6.4366272,6.49026576,6.36510912,6.37404888,6.47238624,32809731,235493709.56,2,0.1118,1,-1.5193,0
2024-04-15,sh.600000,6.36510912,6.5260248,6.36510912,6.5260248,6.37404888,48310304,350007625.51,2,0.1646,1,2.3843,0
2024-04-16,sh.600000,6.481326,6.54390432,6.44556696,6.49026576,6.5260248,40203325,292494125.51,2,0.137,1,-0.5479,0
2024-04-17,sh.600000,6.49026576,6.5707236,6.41874768,6.56178384,6.49026576,43151857,314102077.41,2,0.147,1,1.1019,0
2024-04-18,sh.600000,6.56178384,6.66906096,6.53496456,6.55284408,6.56178384,46822476,345482145.75,2,0.1595,1,-0.1362,0
2024-04-19,sh.600000,6.54390432,6.6154224,6.49026576,6.56178384,6.55284408,38004160,278975860.17,2,0.1295,1,0.1364,0
2024-04-22,sh.600000,6.57966336,6.64224168,6.50814528,6.51708504,6.56178384,32694690,240124243.63,2,0.1114,1,-0.6812,0
2024-04-23,sh.600000,6.54390432,6.6154224,6.481326,6.56178384,6.51708504,44055644,323208600.36,2,0.1501,1,0.6859,0
2024-04-24,sh.600000,6.59754288,6.6154224,6.5260248,6.57966336,6.56178384,24758859,181997245.48,2,0.0844,1,0.2725,0
2024-04-25,sh.600000,6.55284408,6.63330192,6.53496456,6.62436216,6.57966336,24676934,182019255.18,2,0.0841,1,0.6793,0
2024-04-26,sh.600000,6.62436216,6.68694048,6.5707236,6.63330192,6.62436216,45846571,339924206.16,2,0.1562,1,0.135,0
2024-04-29,sh.600000,6.60648264,6.72269952,6.5260248,6.63330192,6.63330192,39317757,292685761.37,2,0.134,1,0.0,0
2024-04-30,sh.600000,6.77633808,7.00877184,6.75845856,6.8836152,6.63330192,105472788,813284484.01,2,0.3593,1,3.7736,0
2024-05-06,sh.600000,6.99089232,7.05347064,6.928314,7.0177116,6.8836152,85937325,673787209.32,2,0.2928,1,1.9481,0
2024-05-07,sh.600000,7.0177116,7.02665136,6.90149472,6.99089232,7.0177116,46269505,360376177.51,2,0.1576,1,-0.3822,0
2024-05-08,sh.600000,6.98195256,7.0177116,6.95513328,6.9730128,6.99089232,30377893,237540800.0,2,0.1035,1,-0.2558,0
2024-05-09,sh.600000,6.9730128,7.0177116,6.93725376,6.9730128,6.9730128,33942090,264867395.7,2,0.1156,1,0.0,0
2024-05-10,sh.600000,6.98195256,7.1071092,6.9730128,7.09816944,6.9730128,52211612,412342284.52,2,0.1779,1,1.7949,0
2024-05-13,sh.600000,7.08922968,7.13392848,7.03559112,7.11604896,7.09816944,40422120,320678360.75,2,0.1377,1,0.2519,0
2024-05-14,sh.600000,7.12498872,7.13392848,7.02665136,7.04453088,7.11604896,39843641,314999430.46,2,0.1357,1,-1.005,0
2024-05-15,sh.600000,7.0624104,7.08922968,7.00877184,7.05347064,7.04453088,31039103,244683418.47,2,0.1057,1,0.1269,0
2024-05-16,sh.600000,7.08028992,7.1965068,7.04453088,7.16968752,7.05347064,60658707,485813395.39,2,0.2067,1,1.6477,0
2024-05-17,sh.600000,7.18756704,7.29484416,7.151808,7.29484416,7.16968752,69438051,561342801.87,2,0.2366,1,1.7456,0
2024-05-20,sh.600000,7.3306032,7.4646996,7.2859044,7.43788032,7.29484416,88144991,731104374.2,2,0.3003,1,1.9608,0
2024-05-21,sh.600000,7.42894056,7.52727792,7.38424176,7.52727792,7.43788032,53146295,445171662.61,2,0.1811,1,1.2019,0
2024-05-22,sh.600000,7.51833816,7.70607312,7.49151888,7.62561528,7.52727792,71173213,605588075.6,2,0.2425,1,1.3064,0
2024-05-23,sh.600000,7.61667552,7.6881936,7.58091648,7.61667552,7.62561528,61212293,522802575.25,2,0.2085,1,-0.1172,0
2024-05-24,sh.600000,7.60773576,7.67925384,7.51833816,7.54515744,7.61667552,60740601,516406884.19,2,0.2069,1,-0.939,0
