date,code,open,high,low,close,preclose,volume,amount,adjustflag,turnover,tradestatus,pctChg,isST
2022-09-29,sh.600000,6.08204331,6.09915173,5.94517595,5.97939279,6.05638068,37072647,260386962.1,2,0.1263,1,-1.2712,0
2022-09-30,sh.600000,6.00505542,6.04782647,5.97939279,6.02216384,5.97939279,21572691,151907573.39,2,0.0735,1,0.7153,0
2022-10-10,sh.600000,6.02216384,6.06493489,5.99650121,6.01360963,6.02216384,20028296,141308416.0,2,0.0682,1,-0.142,0
2022-10-11,sh.600000,6.04782647,6.05638068,5.987947,5.99650121,6.01360963,18613647,130804312.03,2,0.0634,1,-0.2845,0
2022-10-12,sh.600000,5.99650121,6.03071805,5.95373016,6.03071805,5.99650121,20354488,142570655.09,2,0.0693,1,0.5706,0
2022-10-13,sh.600000,6.01360963,6.02216384,5.96228437,5.987947,6.03071805,24107256,168676264.32,2,0.0821,1,-0.7092,0
2022-10-14,sh.600000,6.01360963,6.04782647,5.99650121,6.01360963,5.987947,27342763,192757732.67,2,0.0932,1,0.4286,0
2022-10-17,sh.600000,6.03071805,6.03071805,5.987947,6.00505542,6.01360963,20616536,144892075.77,2,0.0702,1,-0.1422,0
2022-10-18,sh.600000,6.02216384,6.03927226,5.99650121,6.00505542,6.00505542,21908675,154099279.62,2,0.0746,1,0.0,0
2022-10-19,sh.600000,6.00505542,6.02216384,5.96228437,5.96228437,6.00505542,17988215,125873057.67,2,0.0613,1,-0.7123,0
2022-10-20,sh.600000,5.96228437,5.987947,5.95373016,5.96228437,5.96228437,19765093,137810612.94,2,0.0673,1,0.0,0
2022-10-21,sh.600000,5.97939279,6.00505542,5.91095911,5.91951332,5.96228437,24567888,170868902.53,2,0.0837,1,-0.7174,0
2022-10-24,sh.600000,5.92806753,5.93662174,5.8168628,5.82541701,5.91951332,38610105,265091387.62,2,0.1315,1,-1.5896,0
2022-10-25,sh.600000,5.88529648,5.88529648,5.8168628,5.85107964,5.82541701,26539881,181269047.48,2,0.0904,1,0.4405,0
2022-10-26,sh.600000,5.84252543,5.86818806,5.8168628,5.83397122,5.85107964,20377311,139135071.24,2,0.0694,1,-0.2924,0
2022-10-27,sh.600000,5.84252543,5.87674227,5.82541701,5.83397122,5.83397122,21293652,145765770.23,2,0.0725,1,0.0,0
2022-10-28,sh.600000,5.85107964,5.87674227,5.77409175,5.8168628,5.83397122,28234295,192577659.87,2,0.0962,1,-0.2933,0
2022-10-31,sh.600000,5.75698333,5.77409175,5.67144123,5.67999544,5.8168628,32237373,215102267.57,2,0.1098,1,-2.3529,0
2022-11-01,sh.600000,5.71421228,5.76553754,5.68854965,5.76553754,5.67999544,27035074,181314549.45,2,0.0921,1,1.506,0
2022-11-02,sh.600000,5.7313207,5.76553754,5.69710386,5.73987491,5.76553754,24034116,160891463.49,2,0.0819,1,-0.4451,0
2022-11-03,sh.600000,5.73987491,5.73987491,5.67999544,5.69710386,5.73987491,21251911,141624735.14,2,0.0724,1,-0.7452,0
2022-11-04,sh.600000,5.68854965,5.8168628,5.67999544,5.80830859,5.69710386,32665677,220460181.12,2,0.1113,1,1.952,0
2022-11-07,sh.600000,5.77409175,5.84252543,5.76553754,5.82541701,5.80830859,16269623,110507706.43,2,0.0554,1,0.2946,0
2022-11-08,sh.600000,5.84252543,5.84252543,5.79120017,5.80830859,5.82541701,15282862,103708976.91,2,0.0521,1,-0.2937,0
2022-11-09,sh.600000,5.79120017,5.83397122,5.79120017,5.80830859,5.80830859,13127494,89138502.17,2,0.0447,1,0.0,0
2022-11-10,sh.600000,5.77409175,5.8168628,5.76553754,5.79975438,5.80830859,12601008,85330918.66,2,0.0429,1,-0.1473,0
2022-11-11,sh.600000,5.84252543,5.97083858,5.84252543,5.93662174,5.79975438,40237053,277525770.26,2,0.1371,1,2.3599,0
2022-11-14,sh.600000,5.97083858,6.06493489,5.95373016,6.01360963,5.93662174,43777420,308265880.99,2,0.1491,1,1.2968,0
2022-11-15,sh.600000,5.99650121,6.06493489,5.987947,6.03927226,6.01360963,25212063,177876453.12,2,0.0859,1,0.4267,0
2022-11-16,sh.600000,6.01360963,6.03927226,5.99650121,6.01360963,6.03927226,17398102,122332873.47,2,0.0593,1,-0.4249,0
2022-11-17,sh.600000,6.00505542,6.00505542,5.94517595,5.97083858,6.01360963,22026825,153691239.72,2,0.075,1,-0.7112,0
2022-11-18,sh.600000,5.97939279,5.987947,5.91095911,5.91095911,5.97083858,22662930,157460686.03,2,0.0772,1,-1.0029,0
2022-11-21,sh.600000,5.9024049,5.91095911,5.84252543,5.88529648,5.91095911,22374965,153475265.83,2,0.0762,1,-0.4342,0
2022-11-22,sh.600000,5.89385069,6.02216384,5.89385069,6.00505542,5.88529648,33424530,233200479.26,2,0.1139,1,2.0349,0
2022-11-23,sh.600000,5.99650121,6.09059752,5.97939279,6.03071805,6.00505542,36694389,259475308.38,2,0.125,1,0.4274,0
2022-11-24,sh.600000,6.03927226,6.10770594,6.01360963,6.01360963,6.03071805,21534531,152263201.73,2,0.0734,1,-0.2837,0
2022-11-25,sh.600000,6.02216384,6.14192278,6.02216384,6.13336857,6.01360963,43033799,307087081.81,2,0.1466,1,1.9915,0
2022-11-28,sh.600000,6.0734891,6.0734891,5.97083858,6.04782647,6.13336857,37873189,266592726.11,2,0.129,1,-1.3947,0
2022-11-29,sh.600000,6.0734891,6.2445733,6.05638068,6.21891067,6.04782647,68171227,492975278.3,2,0.2323,1,2.8289,0
2022-11-30,sh.600000,6.19324804,6.2445733,6.17613962,6.17613962,6.21891067,32346981,234334306.24,2,0.1102,1,-0.6878,0
2022-12-01,sh.600000,6.22746488,6.27879014,6.16758541,6.17613962,6.17613962,30040435,217886966.63,2,0.1023,1,0.0,0
2022-12-02,sh.600000,6.20180225,6.20180225,6.13336857,6.18469383,6.17613962,25722026,185354138.27,2,0.0876,1,0.1385,0
2022-12-05,sh.600000,6.22746488,6.30445277,6.19324804,6.29589856,6.18469383,47367357,346640963.01,2,0.1614,1,1.7981,0
2022-12-06,sh.600000,6.26168172,6.32156119,6.2445733,6.29589856,6.29589856,30550306,224448680.38,2,0.1041,1,0.0,0
2022-12-07,sh.600000,6.28734435,6.3301154,6.2445733,6.27879014,6.29589856,31176550,229009592.53,2,0.1062,1,-0.2717,0
2022-12-08,sh.600000,6.26168172,6.32156119,6.25312751,6.31300698,6.27879014,25551776,187977673.67,2,0.0871,1,0.545,0
2022-12-09,sh.600000,6.30445277,6.32156119,6.2445733,6.26168172,6.31300698,38192346,280350287.48,2,0.1301,1,-0.813,0
2022-12-12,sh.600000,6.25312751,6.29589856,6.18469383,6.21035646,6.26168172,26708550,194644289.62,2,0.091,1,-0.8197,0
2022-12-13,sh.600000,6.21891067,6.28734435,6.20180225,6.26168172,6.21035646,18253626,133464501.58,2,0.0622,1,0.8264,0
2022-12-14,sh.600000,6.30445277,6.30445277,6.21035646,6.26168172,6.26168172,16180635,118352408.66,2,0.0551,1,0.0,0
2022-12-15,sh.600000,6.22746488,6.26168172,6.18469383,6.19324804,6.26168172,17471770,126757095.65,2,0.0595,1,-1.0929,0
2022-12-16,sh.600000,6.20180225,6.28734435,6.18469383,6.28734435,6.19324804,31704629,232171543.69,2,0.108,1,1.5193,0
2022-12-19,sh.600000,6.30445277,6.30445277,6.16758541,6.19324804,6.28734435,20432546,148576218.2,2,0.0696,1,-1.4966,0
2022-12-20,sh.600000,6.18469383,6.22746488,6.09915173,6.10770594,6.19324804,24800259,178369739.99,2,0.0845,1,-1.3812,0
2022-12-21,sh.600000,6.17613962,6.19324804,6.09915173,6.15047699,6.10770594,17252934,124209180.57,2,0.0588,1,0.7003,0
2022-12-22,sh.600000,6.22746488,6.25312751,6.1590312,6.19324804,6.15047699,18662641,135509039.29,2,0.0636,1,0.6954,0
2022-12-23,sh.600000,6.15047699,6.21891067,6.13336857,6.15047699,6.19324804,12958464,93463047.04,2,0.0441,1,-0.6906,0
2022-12-26,sh.600000,6.15047699,6.16758541,6.05638068,6.0734891,6.15047699,20138533,143606823.71,2,0.0686,1,-1.2517,0
2022-12-27,sh.600000,6.09915173,6.23601909,6.09059752,6.17613962,6.0734891,24065192,173516852.37,2,0.082,1,1.6901,0
2022-12-28,sh.600000,6.17613962,6.2445733,6.1590312,6.2445733,6.17613962,20901364,152167733.81,2,0.0712,1,1.108,0
2022-12-29,sh.600000,6.21891067,6.23601909,6.14192278,6.19324804,6.2445733,18367088,132652083.0,2,0.0626,1,-0.8219,0
2022-12-30,sh.600000,6.18469383,6.2445733,6.17613962,6.22746488,6.19324804,20352397,147932730.71,2,0.0693,1,0.5525,0
2023-01-03,sh.600000,6.21891067,6.22746488,6.13336857,6.18469383,6.22746488,25892521,187094064.41,2,0.0882,1,-0.6868,0
2023-01-04,sh.600000,6.21891067,6.28734435,6.18469383,6.25312751,6.18469383,30947081,226321372.05,2,0.1054,1,1.1065,0
2023-01-05,sh.600000,6.30445277,6.31300698,6.2445733,6.28734435,6.25312751,30162154,221617354.62,2,0.1028,1,0.5472,0
2023-01-06,sh.600000,6.28734435,6.31300698,6.25312751,6.27879014,6.28734435,20312881,149170537.85,2,0.0692,1,-0.1361,0
2023-01-09,sh.600000,6.31300698,6.31300698,6.2445733,6.27879014,6.27879014,19612260,143998210.6,2,0.0668,1,0.0,0
2023-01-10,sh.600000,6.28734435,6.28734435,6.22746488,6.22746488,6.27879014,16194647,118223821.86,2,0.0552,1,-0.8174,0
2023-01-11,sh.600000,6.25312751,6.27879014,6.21891067,6.2445733,6.22746488,19215541,140393995.92,2,0.0655,1,0.2747,0
2023-01-12,sh.600000,6.27023593,6.27879014,6.19324804,6.21891067,6.2445733,16849908,122554362.23,2,0.0574,1,-0.411,0
2023-01-13,sh.600000,6.23601909,6.28734435,6.21891067,6.27879014,6.21891067,21770211,159178131.61,2,0.0742,1,0.9629,0
2023-01-16,sh.600000,6.28734435,6.31300698,6.22746488,6.27023593,6.27879014,36816941,270170018.1,2,0.1254,1,-0.1362,0
2023-01-17,sh.600000,6.27879014,6.28734435,6.21891067,6.2445733,6.27023593,24222613,176749046.15,2,0.0825,1,-0.4093,0
2023-01-18,sh.600000,6.25312751,6.27023593,6.21891067,6.25312751,6.2445733,24494551,178868884.95,2,0.0835,1,0.137,0
2023-01-19,sh.600000,6.25312751,6.27023593,6.21035646,6.27023593,6.25312751,16713352,121983725.87,2,0.0569,1,0.2736,0
2023-01-20,sh.600000,6.27879014,6.29589856,6.26168172,6.29589856,6.27023593,20986958,154239831.26,2,0.0715,1,0.4093,0
2023-01-30,sh.600000,6.35577803,6.35577803,6.30445277,6.3301154,6.29589856,31810739,235352030.45,2,0.1084,1,0.5435,0
2023-01-31,sh.600000,6.34722382,6.37288645,6.30445277,6.30445277,6.3301154,28438220,210715444.24,2,0.0969,1,-0.4054,0
2023-02-01,sh.600000,6.3301154,6.3301154,6.27023593,6.29589856,6.30445277,18659542,137294549.42,2,0.0636,1,-0.1357,0
2023-02-02,sh.600000,6.32156119,6.32156119,6.26168172,6.29589856,6.29589856,21900191,160961795.16,2,0.0746,1,0.0,0
2023-02-03,sh.600000,6.27023593,6.28734435,6.21891067,6.21891067,6.29589856,29885527,217904607.79,2,0.1018,1,-1.2228,0
2023-02-06,sh.600000,6.20180225,6.20180225,6.16758541,6.20180225,6.21891067,22786780,164745210.23,2,0.0776,1,-0.2751,0
2023-02-07,sh.600000,6.21891067,6.21891067,6.17613962,6.19324804,6.20180225,15481821,112169271.32,2,0.0527,1,-0.1379,0
2023-02-08,sh.600000,6.19324804,6.21891067,6.17613962,6.18469383,6.19324804,13095025,94770356.76,2,0.0446,1,-0.1381,0
2023-02-09,sh.600000,6.18469383,6.22746488,6.17613962,6.21035646,6.18469383,10895965,79099151.19,2,0.0371,1,0.4149,0
2023-02-10,sh.600000,6.20180225,6.21891067,6.17613962,6.19324804,6.21035646,11944106,86527412.08,2,0.0407,1,-0.2755,0
2023-02-13,sh.600000,6.17613962,6.21035646,6.14192278,6.18469383,6.19324804,20449779,147742689.02,2,0.0697,1,-0.1381,0
2023-02-14,sh.600000,6.19324804,6.21035646,6.18469383,6.19324804,6.18469383,11929853,86373390.47,2,0.0406,1,0.1383,0
2023-02-15,sh.600000,6.19324804,6.20180225,6.15047699,6.1590312,6.19324804,15467693,111509087.56,2,0.0527,1,-0.5525,0
2023-02-16,sh.600000,6.16758541,6.21035646,6.14192278,6.15047699,6.1590312,18798353,135881168.82,2,0.064,1,-0.1389,0
2023-02-17,sh.600000,6.15047699,6.17613962,6.09915173,6.09915173,6.15047699,21148914,151882567.49,2,0.0721,1,-0.8345,0
2023-02-20,sh.600000,6.12481436,6.21891067,6.11626015,6.21035646,6.09915173,25613504,184902604.49,2,0.0873,1,1.8233,0
2023-02-21,sh.600000,6.21035646,6.2445733,6.18469383,6.23601909,6.21035646,16234446,118094160.8,2,0.0553,1,0.4132,0
2023-02-22,sh.600000,6.22746488,6.23601909,6.19324804,6.19324804,6.23601909,12971392,94204601.17,2,0.0442,1,-0.6859,0
2023-02-23,sh.600000,6.20180225,6.22746488,6.18469383,6.18469383,6.19324804,11436536,82898811.56,2,0.039,1,-0.1381,0
2023-02-24,sh.600000,6.17613962,6.21035646,6.14192278,6.14192278,6.18469383,16681114,120124647.88,2,0.0568,1,-0.6916,0
2023-02-27,sh.600000,6.12481436,6.1590312,6.12481436,6.12481436,6.14192278,15800639,113363321.67,2,0.0538,1,-0.2786,0
2023-02-28,sh.600000,6.14192278,6.1590312,6.10770594,6.14192278,6.12481436,17448100,125100407.89,2,0.0594,1,0.2793,0
2023-03-01,sh.600000,6.13336857,6.21891067,6.13336857,6.21035646,6.14192278,25661325,185861461.97,2,0.0874,1,1.1142,0
2023-03-02,sh.600000,6.18469383,6.23601909,6.18469383,6.21891067,6.21035646,17070002,124094304.53,2,0.0582,1,0.1377,0
2023-03-03,sh.600000,6.23601909,6.29589856,6.21035646,6.28734435,6.21891067,31094168,227583047.89,2,0.1059,1,1.1004,0
2023-03-06,sh.600000,6.28734435,6.30445277,6.25312751,6.27023593,6.28734435,24939950,182971731.43,2,0.085,1,-0.2721,0
2023-03-07,sh.600000,6.26168172,6.38144066,6.2445733,6.25312751,6.27023593,56642781,417960791.26,2,0.193,1,-0.2729,0
2023-03-08,sh.600000,6.2445733,6.26168172,6.20180225,6.25312751,6.25312751,19059038,138757482.3,2,0.0649,1,0.0,0
2023-03-09,sh.600000,6.25312751,6.27879014,6.20180225,6.21891067,6.25312751,18993344,138470614.89,2,0.0647,1,-0.5472,0
2023-03-10,sh.600000,6.19324804,6.21035646,6.11626015,6.11626015,6.21891067,27843826,200486041.89,2,0.0949,1,-1.6506,0
2023-03-13,sh.600000,6.03071805,6.06493489,6.01360963,6.03927226,6.11626015,51314997,362230489.57,2,0.1748,1,-1.2587,0
2023-03-14,sh.600000,6.03927226,6.04782647,5.987947,6.00505542,6.03927226,32453388,228164817.76,2,0.1106,1,-0.5666,0
2023-03-15,sh.600000,6.04782647,6.0734891,6.03927226,6.05638068,6.00505542,25072976,177677434.51,2,0.0854,1,0.8547,0
2023-03-16,sh.600000,6.05638068,6.13336857,6.03071805,6.09059752,6.05638068,28501314,203051783.76,2,0.0971,1,0.565,0
2023-03-17,sh.600000,6.10770594,6.17613962,6.0734891,6.08204331,6.09059752,36328142,260022747.71,2,0.1238,1,-0.1404,0
2023-03-20,sh.600000,6.0734891,6.17613962,6.0734891,6.09915173,6.08204331,26292154,188546315.84,2,0.0896,1,0.2813,0
2023-03-21,sh.600000,6.12481436,6.1590312,6.09915173,6.09915173,6.09915173,18977675,135798122.46,2,0.0647,1,0.0,0
2023-03-22,sh.600000,6.11626015,6.15047699,6.10770594,6.14192278,6.09915173,16988375,121799288.59,2,0.0579,1,0.7013,0
2023-03-23,sh.600000,6.11626015,6.17613962,6.10770594,6.16758541,6.14192278,21506296,154656983.17,2,0.0733,1,0.4178,0
2023-03-24,sh.600000,6.15047699,6.20180225,6.14192278,6.16758541,6.16758541,25687826,185477855.99,2,0.0875,1,0.0,0
2023-03-27,sh.600000,6.18469383,6.18469383,6.11626015,6.11626015,6.16758541,19141397,137294385.82,2,0.0652,1,-0.8322,0
2023-03-28,sh.600000,6.12481436,6.15047699,6.10770594,6.14192278,6.11626015,16641290,119293208.81,2,0.0567,1,0.4196,0
2023-03-29,sh.600000,6.18469383,6.18469383,6.12481436,6.12481436,6.14192278,12685806,91087594.09,2,0.0432,1,-0.2786,0
2023-03-30,sh.600000,6.14192278,6.16758541,6.09059752,6.15047699,6.12481436,22504756,161359032.25,2,0.0767,1,0.419,0
2023-03-31,sh.600000,6.15047699,6.19324804,6.13336857,6.15047699,6.15047699,20048925,144423997.55,2,0.0683,1,0.0,0
2023-04-03,sh.600000,6.15047699,6.16758541,6.12481436,6.15047699,6.15047699,20246596,145394355.67,2,0.069,1,0.0,0
2023-04-04,sh.600000,6.15047699,6.17613962,6.12481436,6.16758541,6.15047699,25718197,184997550.02,2,0.0876,1,0.2782,0
2023-04-06,sh.600000,6.16758541,6.17613962,6.14192278,6.14192278,6.16758541,14740291,106072546.2,2,0.0502,1,-0.4161,0
2023-04-07,sh.600000,6.15047699,6.19324804,6.12481436,6.18469383,6.14192278,17465820,125889350.13,2,0.0595,1,0.6964,0
2023-04-10,sh.600000,6.16758541,6.19324804,6.15047699,6.16758541,6.18469383,17548307,126535778.97,2,0.0598,1,-0.2766,0
2023-04-11,sh.600000,6.18469383,6.18469383,6.14192278,6.14192278,6.16758541,20191251,145358006.59,2,0.0688,1,-0.4161,0
2023-04-12,sh.600000,6.1590312,6.18469383,6.13336857,6.16758541,6.14192278,19475694,140373569.71,2,0.0664,1,0.4178,0
2023-04-13,sh.600000,6.17613962,6.23601909,6.1590312,6.20180225,6.16758541,25779019,186717623.66,2,0.0878,1,0.5548,0
2023-04-14,sh.600000,6.22746488,6.25312751,6.20180225,6.21891067,6.20180225,25074604,182629852.35,2,0.0854,1,0.2759,0
2023-04-17,sh.600000,6.21035646,6.3301154,6.21035646,6.32156119,6.21891067,36027756,264817274.97,2,0.1227,1,1.6506,0
2023-04-18,sh.600000,6.31300698,6.49264539,6.30445277,6.44987434,6.32156119,77412335,582499847.87,2,0.2637,1,2.0298,0
2023-04-19,sh.600000,6.40710329,6.48409118,6.35577803,6.44132013,6.44987434,52269783,393443029.29,2,0.1781,1,-0.1326,0
2023-04-20,sh.600000,6.4156575,6.57818749,6.4156575,6.56963328,6.44132013,72340661,550359765.73,2,0.2465,1,1.992,0
2023-04-21,sh.600000,6.56107907,6.61240433,6.47553697,6.49264539,6.56963328,50258973,383793225.29,2,0.1712,1,-1.1719,0
2023-04-24,sh.600000,6.49264539,6.53541644,6.38999487,6.40710329,6.49264539,43348471,326606926.22,2,0.1477,1,-1.3175,0
2023-04-25,sh.600000,6.44132013,6.51830802,6.43276592,6.46698276,6.40710329,42805282,323698544.59,2,0.1458,1,0.9346,0
2023-04-26,sh.600000,6.46698276,6.46698276,6.34722382,6.38144066,6.46698276,50919367,380460212.9,2,0.1735,1,-1.3228,0
2023-04-27,sh.600000,6.39854908,6.42421171,6.34722382,6.39854908,6.38144066,49269460,367760166.5,2,0.1679,1,0.2681,0
2023-04-28,sh.600000,6.38999487,6.54397065,6.38999487,6.5011996,6.39854908,38841289,294352873.0,2,0.1323,1,1.6043,0
2023-05-04,sh.600000,6.39854908,6.62951275,6.28734435,6.56963328,6.5011996,75866605,575141257.42,2,0.2585,1,1.0526,0
2023-05-05,sh.600000,6.56963328,6.7578259,6.55252486,6.63806696,6.56963328,67991125,529531596.76,2,0.2316,1,1.0417,0
2023-05-08,sh.600000,6.64662117,6.98878957,6.63806696,6.90324747,6.63806696,143117862,1148389705.0,2,0.4876,1,3.9948,0
2023-05-09,sh.600000,6.96312694,7.03156062,6.79204274,6.80915116,6.90324747,122058988,987860019.45,2,0.4158,1,-1.3631,0
2023-05-10,sh.600000,6.78348853,6.80059695,6.54397065,6.5867417,6.80915116,87338919,677598926.92,2,0.2976,1,-3.2663,0
2023-05-11,sh.600000,6.60385012,6.6722838,6.54397065,6.56107907,6.5867417,43135406,332304491.0,2,0.147,1,-0.3896,0
2023-05-12,sh.600000,6.5867417,6.59529591,6.48409118,6.51830802,6.56107907,55003725,420040623.09,2,0.1874,1,-0.6519,0
2023-05-15,sh.600000,6.51830802,6.59529591,6.42421171,6.57818749,6.51830802,49175572,373081744.35,2,0.1675,1,0.9186,0
2023-05-16,sh.600000,6.5867417,6.65517538,6.53541644,6.56107907,6.57818749,41397733,318997696.88,2,0.141,1,-0.2601,0
2023-05-17,sh.600000,6.56107907,6.57818749,6.48409118,6.50975381,6.56107907,29442573,224614977.42,2,0.1003,1,-0.7823,0
2023-05-18,sh.600000,6.53541644,6.62951275,6.50975381,6.56963328,6.50975381,38714402,297590091.73,2,0.1319,1,0.9198,0
2023-05-19,sh.600000,6.56107907,6.56107907,6.43276592,6.44987434,6.56963328,35072548,265388165.98,2,0.1195,1,-1.8229,0
2023-05-22,sh.600000,6.48409118,6.5011996,6.43276592,6.44987434,6.44987434,21174297,159997715.13,2,0.0721,1,0.0,0
